date,name,ticker,amount,type
07/23/2014,Susan M Collins,WEC,"$1,001 - $15,000",Sale (Full)
08/07/2014,Patrick J Toomey,LGP,"$15,001 - $50,000",Sale (Full)
07/25/2014,"Angus S King, Jr.",RYAM,"$1,001 - $15,000",Sale (Full)
07/21/2014,Sheldon Whitehouse,MCHP,"$15,001 - $50,000",Sale (Partial)
07/21/2014,Sheldon Whitehouse,VOD,"$1,001 - $15,000",Sale (Full)
07/21/2014,Sheldon Whitehouse,DE,"$1,001 - $15,000",Sale (Full)
07/21/2014,Sheldon Whitehouse,MDP,"$15,001 - $50,000",Sale (Full)
07/29/2014,Sheldon Whitehouse,QLIK,"$1,001 - $15,000",Purchase
07/29/2014,Sheldon Whitehouse,PANW,"$1,001 - $15,000",Purchase
07/29/2014,Sheldon Whitehouse,LNKD,"$15,001 - $50,000",Sale (Full)
07/29/2014,Sheldon Whitehouse,VOD,"$15,001 - $50,000",Sale (Full)
07/29/2014,Sheldon Whitehouse,AXP,"$1,001 - $15,000",Purchase
08/07/2014,Sheldon Whitehouse,UL,"$1,001 - $15,000",Purchase
08/07/2014,Sheldon Whitehouse,KORS,"$1,001 - $15,000",Purchase
08/14/2014,Sheldon Whitehouse,GPRO,"$1,001 - $15,000",Purchase
08/19/2014,John F Reed,CELG,"$1,001 - $15,000",Purchase
08/19/2014,John F Reed,CELG,"$1,001 - $15,000",Purchase
08/26/2014,Pat Roberts,KSU,"$15,001 - $50,000",Sale (Full)
08/26/2014,Pat Roberts,COST,"$1,001 - $15,000",Sale (Full)
08/26/2014,Pat Roberts,TWTR,"$1,001 - $15,000",Sale (Partial)
08/26/2014,Pat Roberts,BAC,"$1,001 - $15,000",Sale (Partial)
08/26/2014,Pat Roberts,AAPL,"$15,001 - $50,000",Sale (Full)
08/08/2014,Cory A Booker,NKE,"$1,001 - $15,000",Sale (Full)
08/08/2014,Cory A Booker,IRM,"$1,001 - $15,000",Sale (Full)
08/08/2014,Cory A Booker,IBM,"$1,001 - $15,000",Sale (Full)
08/08/2014,Cory A Booker,FB,"$1,001 - $15,000",Sale (Full)
08/08/2014,Cory A Booker,AMZN,"$1,001 - $15,000",Sale (Full)
08/08/2014,Cory A Booker,AAPL,"$1,001 - $15,000",Sale (Full)
08/08/2014,Cory A Booker,DISH,"$1,001 - $15,000",Sale (Full)
08/08/2014,Cory A Booker,AMT,"$50,001 - $100,000",Sale (Full)
08/08/2014,Cory A Booker,EBAY,"$1,001 - $15,000",Sale (Full)
08/08/2014,Cory A Booker,IRM,"$1,001 - $15,000",Sale (Full)
08/08/2014,Cory A Booker,NFLX,"$15,001 - $50,000",Sale (Full)
09/04/2014,Patrick J Toomey,IJH,"$1,001 - $15,000",Sale (Partial)
09/04/2014,Patrick J Toomey,RSP,"$1,001 - $15,000",Purchase
09/02/2014,Patrick J Toomey,IDV,"$15,001 - $50,000",Sale (Partial)
09/02/2014,Patrick J Toomey,IXP,"$15,001 - $50,000",Purchase
09/02/2014,Patrick J Toomey,SDY,"$15,001 - $50,000",Purchase
09/02/2014,Patrick J Toomey,AMLP,"$1,001 - $15,000",Purchase
09/02/2014,Patrick J Toomey,DWX,"$15,001 - $50,000",Sale (Partial)
09/02/2014,Patrick J Toomey,ILF,"$1,001 - $15,000",Purchase
09/02/2014,Patrick J Toomey,EPP,"$1,001 - $15,000",Sale (Partial)
09/02/2014,John F Reed,NXPI,"$1,001 - $15,000",Purchase
09/02/2014,John F Reed,NXPI,"$1,001 - $15,000",Purchase
09/09/2014,John F Reed,FEYE,"$1,001 - $15,000",Purchase
09/09/2014,John F Reed,FEYE,"$1,001 - $15,000",Purchase
09/16/2014,Sheldon Whitehouse,NEE,"$15,001 - $50,000",Sale (Full)
09/03/2014,Sheldon Whitehouse,SLB,"$15,001 - $50,000",Sale (Full)
09/03/2014,Sheldon Whitehouse,NOV,"$15,001 - $50,000",Sale (Full)
08/27/2014,Sheldon Whitehouse,HON,"$15,001 - $50,000",Sale (Partial)
08/27/2014,Sheldon Whitehouse,ESS,"$15,001 - $50,000",Sale (Partial)
09/18/2014,Sheldon Whitehouse,BMY,"$1,001 - $15,000",Purchase
09/18/2014,Sheldon Whitehouse,CVS,"$1,001 - $15,000",Purchase
09/18/2014,Sheldon Whitehouse,CY,"$1,001 - $15,000",Purchase
09/16/2014,Sheldon Whitehouse,SLB,"$15,001 - $50,000",Sale (Full)
08/27/2014,Sheldon Whitehouse,ETN,"$1,001 - $15,000",Purchase
08/21/2014,Sheldon Whitehouse,HYT,"$1,001 - $15,000",Purchase
09/18/2014,Sheldon Whitehouse,CY,"$1,001 - $15,000",Purchase
09/18/2014,Sheldon Whitehouse,VZ,"$1,001 - $15,000",Purchase
09/18/2014,Sheldon Whitehouse,PANW,"$1,001 - $15,000",Purchase
09/18/2014,Sheldon Whitehouse,EL,"$1,001 - $15,000",Purchase
09/18/2014,Sheldon Whitehouse,ISIS,"$1,001 - $15,000",Purchase
09/18/2014,Sheldon Whitehouse,TU,"$1,001 - $15,000",Purchase
09/18/2014,Sheldon Whitehouse,AIG,"$1,001 - $15,000",Purchase
09/18/2014,Sheldon Whitehouse,CY,"$1,001 - $15,000",Purchase
09/16/2014,Sheldon Whitehouse,SLB,"$15,001 - $50,000",Sale (Full)
09/04/2014,Sheldon Whitehouse,APA,"$50,001 - $100,000",Sale (Full)
08/25/2014,John Hoeven,BX,"$100,001 - $250,000",Purchase
08/25/2014,John Hoeven,EL,"$100,001 - $250,000",Purchase
08/25/2014,John Hoeven,YUM,"$50,001 - $100,000",Purchase
08/26/2014,John Hoeven,PEP,"$100,001 - $250,000",Purchase
09/03/2014,Pat Roberts,AAPL,"$1,001 - $15,000",Sale (Full)
09/02/2014,Pat Roberts,AAPL,"$1,001 - $15,000",Purchase
09/22/2014,Pat Roberts,NFLX,"$15,001 - $50,000",Purchase
09/12/2014,Pat Roberts,AAPL,"$1,001 - $15,000",Purchase
09/12/2014,Pat Roberts,NFLX,"$15,001 - $50,000",Purchase
09/02/2014,Pat Roberts,NFLX,"$15,001 - $50,000",Purchase
10/01/2014,John Hoeven,CDK,"$15,001 - $50,000",Exchange
10/20/2014,John Hoeven,AJG,"$100,001 - $250,000",Purchase
10/20/2014,John Hoeven,CMI,"$100,001 - $250,000",Purchase
09/29/2014,John Hoeven,BA,"$100,001 - $250,000",Sale (Full)
09/29/2014,John Hoeven,ABBV,"$100,001 - $250,000",Sale (Full)
09/29/2014,John Hoeven,SBUX,"$100,001 - $250,000",Purchase
10/02/2014,Sheldon Whitehouse,QQQ,"$1,001 - $15,000",Purchase
10/14/2014,Sheldon Whitehouse,SBUX,"$1,001 - $15,000",Purchase
10/02/2014,Sheldon Whitehouse,SBUX,"$1,001 - $15,000",Purchase
10/15/2014,Sheldon Whitehouse,COF,"$15,001 - $50,000",Sale (Full)
10/14/2014,Sheldon Whitehouse,BMY,"$1,001 - $15,000",Purchase
10/14/2014,Sheldon Whitehouse,CY,"$1,001 - $15,000",Purchase
10/07/2014,Sheldon Whitehouse,TRIP,"$1,001 - $15,000",Purchase
10/07/2014,Sheldon Whitehouse,UL,"$1,001 - $15,000",Purchase
10/02/2014,Sheldon Whitehouse,KORS,"$1,001 - $15,000",Purchase
10/02/2014,Sheldon Whitehouse,YUM,"$15,001 - $50,000",Sale (Full)
10/02/2014,Sheldon Whitehouse,M,"$1,001 - $15,000",Purchase
10/02/2014,Sheldon Whitehouse,A,"$1,001 - $15,000",Purchase
10/02/2014,Sheldon Whitehouse,UL,"$1,001 - $15,000",Purchase
10/01/2014,Patrick J Toomey,VIXY,"$15,001 - $50,000",Sale (Full)
11/30/2014,Patrick J Toomey,PFS,"$50,001 - $100,000",Sale (Full)
11/13/2014,Sheldon Whitehouse,PEP,"$1,001 - $15,000",Purchase
11/13/2014,Sheldon Whitehouse,T,"$15,001 - $50,000",Sale (Partial)
11/13/2014,Sheldon Whitehouse,PRU,"$1,001 - $15,000",Purchase
11/13/2014,Sheldon Whitehouse,M,"$1,001 - $15,000",Purchase
11/10/2014,Sheldon Whitehouse,DHR,"$1,001 - $15,000",Sale (Full)
11/10/2014,Sheldon Whitehouse,F,"$1,001 - $15,000",Sale (Full)
11/10/2014,Sheldon Whitehouse,DHR,"$15,001 - $50,000",Sale (Partial)
11/10/2014,Sheldon Whitehouse,BABA,"$15,001 - $50,000",Purchase
11/10/2014,Sheldon Whitehouse,F,"$1,001 - $15,000",Sale (Full)
11/06/2014,John Hoeven,HON,"$100,001 - $250,000",Purchase
10/29/2014,John Hoeven,CSCO,"$100,001 - $250,000",Purchase
11/17/2014,Benjamin L Cardin,NGG,"$1,001 - $15,000",Sale (Full)
11/17/2014,Benjamin L Cardin,OLN,"$1,001 - $15,000",Sale (Full)
11/17/2014,Benjamin L Cardin,MET,"$1,001 - $15,000",Sale (Full)
11/10/2014,Susan M Collins,MFCDX,"$50,001 - $100,000",Sale (Full)
11/10/2014,Susan M Collins,FOXA,"$1,001 - $15,000",Sale (Full)
11/10/2014,Susan M Collins,TWX,"$1,001 - $15,000",Sale (Full)
11/10/2014,Susan M Collins,TXN,"$1,001 - $15,000",Sale (Full)
11/10/2014,Susan M Collins,TFX,"$15,001 - $50,000",Purchase
11/10/2014,Susan M Collins,SRCL,"$15,001 - $50,000",Purchase
11/10/2014,Susan M Collins,HSIC,"$1,001 - $15,000",Purchase
11/10/2014,Susan M Collins,ROP,"$15,001 - $50,000",Purchase
11/10/2014,Susan M Collins,RTN,"$1,001 - $15,000",Sale (Full)
11/10/2014,Susan M Collins,PCP,"$15,001 - $50,000",Purchase
11/10/2014,Susan M Collins,MET,"$1,001 - $15,000",Sale (Full)
11/10/2014,Susan M Collins,INTC,"$1,001 - $15,000",Sale (Full)
11/10/2014,Susan M Collins,GILD,"$1,001 - $15,000",Purchase
11/10/2014,Susan M Collins,XOM,"$1,001 - $15,000",Purchase
11/10/2014,Susan M Collins,DD,"$1,001 - $15,000",Purchase
11/10/2014,Susan M Collins,COP,"$1,001 - $15,000",Purchase
11/10/2014,Susan M Collins,CVX,"$1,001 - $15,000",Sale (Full)
11/10/2014,Susan M Collins,AAPL,"$1,001 - $15,000",Purchase
11/10/2014,Susan M Collins,APH,"$15,001 - $50,000",Purchase
11/10/2014,Susan M Collins,AMLP,"$1,001 - $15,000",Sale (Full)
11/10/2014,Susan M Collins,ALL,"$1,001 - $15,000",Sale (Full)
11/10/2014,Susan M Collins,T,"$1,001 - $15,000",Sale (Full)
11/26/2014,Thomas R Carper,BTF,"$15,001 - $50,000",Sale (Full)
11/11/2014,Thomas R Carper,PNQI,"$1,001 - $15,000",Purchase
11/13/2014,Pat Roberts,CEA,"$1,001 - $15,000",Sale (Partial)
11/17/2014,Pat Roberts,KSU,"$1,001 - $15,000",Sale (Full)
11/07/2014,Pat Roberts,ZNGA,"$1,001 - $15,000",Purchase
11/17/2014,Pat Roberts,KSU,"$1,001 - $15,000",Sale (Full)
11/13/2014,Pat Roberts,BIDU,"$15,001 - $50,000",Sale (Full)
11/07/2014,Pat Roberts,NFLX,"$15,001 - $50,000",Purchase
11/11/2014,Roy Blunt,MDLZ,"$50,001 - $100,000",Sale (Full)
11/10/2014,"Angus S King, Jr.",RYN,"$1,001 - $15,000",Sale (Full)
12/15/2014,Susan M Collins,TOLLX,"$1,001 - $15,000",Sale (Full)
12/17/2014,Patrick J Toomey,PFS,"$1,001 - $15,000",Sale (Full)
12/18/2014,Patrick J Toomey,T,"$15,001 - $50,000",Purchase
12/18/2014,Patrick J Toomey,PFS,"$1,001 - $15,000",Sale (Partial)
12/18/2014,Patrick J Toomey,ESV,"$15,001 - $50,000",Purchase
12/12/2014,Pat Roberts,XOM,"$1,001 - $15,000",Sale (Full)
12/19/2014,Pat Roberts,BA,"$1,001 - $15,000",Purchase
12/12/2014,Pat Roberts,BAC,"$1,001 - $15,000",Sale (Full)
12/11/2014,Pat Roberts,MIK,"$1,001 - $15,000",Purchase
12/18/2014,Sheldon Whitehouse,TJX,"$1,001 - $15,000",Purchase
12/18/2014,Sheldon Whitehouse,ORCL,"$1,001 - $15,000",Purchase
12/18/2014,Sheldon Whitehouse,T,"$1,001 - $15,000",Purchase
12/18/2014,Sheldon Whitehouse,KORS,"$1,001 - $15,000",Sale (Partial)
11/25/2014,Sheldon Whitehouse,PCAR,"$1,001 - $15,000",Purchase
11/25/2014,Sheldon Whitehouse,IBM,"$1,001 - $15,000",Sale (Partial)
12/18/2014,Sheldon Whitehouse,CMRE,"$1,001 - $15,000",Purchase
11/25/2014,Sheldon Whitehouse,PCAR,"$1,001 - $15,000",Purchase
11/25/2014,Sheldon Whitehouse,PRU,"$1,001 - $15,000",Purchase
12/18/2014,Sheldon Whitehouse,AMGN,"$15,001 - $50,000",Purchase
12/18/2014,Sheldon Whitehouse,HYH,"$1,001 - $15,000",Sale (Full)
12/18/2014,Sheldon Whitehouse,SSYS,"$1,001 - $15,000",Sale (Full)
12/18/2014,Sheldon Whitehouse,ABBV,"$1,001 - $15,000",Purchase
12/18/2014,Sheldon Whitehouse,KEYS,"$1,001 - $15,000",Sale (Full)
12/18/2014,Sheldon Whitehouse,T,"$1,001 - $15,000",Purchase
12/18/2014,Sheldon Whitehouse,KORS,"$1,001 - $15,000",Sale (Partial)
12/18/2014,Sheldon Whitehouse,BEAV,"$15,001 - $50,000",Sale (Full)
11/25/2014,Sheldon Whitehouse,M,"$1,001 - $15,000",Purchase
12/18/2014,Susan M Collins,TOLLX,"$1,001 - $15,000",Purchase
12/15/2014,Susan M Collins,TOLLX,"$1,001 - $15,000",Sale (Full)
12/11/2014,Susan M Collins,WASCX,"$1,001 - $15,000",Purchase
12/10/2014,Susan M Collins,MDDVX,"$1,001 - $15,000",Purchase
12/10/2014,Susan M Collins,MDDVX,"$1,001 - $15,000",Purchase
12/11/2015,Susan M Collins,DVFAX,"$1,001 - $15,000",Purchase
12/11/2014,Susan M Collins,DVFAX,"$1,001 - $15,000",Purchase
01/06/2015,John Hoeven,FCX,"$50,001 - $100,000",Sale (Full)
01/06/2015,John Hoeven,COH,"$50,001 - $100,000",Sale (Full)
01/16/2015,John Hoeven,NOG,"$15,001 - $50,000",Purchase
01/16/2015,John Hoeven,NOG,"$15,001 - $50,000",Purchase
01/13/2015,Susan M Collins,WCN,"$1,001 - $15,000",Purchase
01/13/2015,Susan M Collins,UL,"$1,001 - $15,000",Purchase
01/13/2015,Susan M Collins,MTD,"$15,001 - $50,000",Purchase
01/13/2015,Susan M Collins,CVS,"$1,001 - $15,000",Purchase
01/13/2015,Susan M Collins,ADP,"$1,001 - $15,000",Sale (Full)
01/13/2015,Susan M Collins,AAPL,"$1,001 - $15,000",Purchase
01/13/2015,Susan M Collins,AXP,"$1,001 - $15,000",Purchase
01/28/2015,Thomas R Carper,TGT,"$1,001 - $15,000",Sale (Full)
01/26/2015,Thomas R Carper,HBI,"$1,001 - $15,000",Purchase
01/22/2015,Thomas R Carper,PNQI,"$1,001 - $15,000",Purchase
01/14/2015,Sheldon Whitehouse,ETN,"$1,001 - $15,000",Sale (Full)
01/14/2015,Sheldon Whitehouse,DD,"$1,001 - $15,000",Sale (Full)
01/14/2015,Sheldon Whitehouse,ETN,"$15,001 - $50,000",Sale (Full)
01/23/2015,Sheldon Whitehouse,DHR,"$15,001 - $50,000",Sale (Partial)
01/23/2015,Sheldon Whitehouse,ACE,"$15,001 - $50,000",Sale (Full)
01/23/2015,Sheldon Whitehouse,GILD,"$15,001 - $50,000",Purchase
01/14/2015,Sheldon Whitehouse,AIG,"$1,001 - $15,000",Sale (Full)
01/14/2015,Sheldon Whitehouse,KLXI,"$1,001 - $15,000",Sale (Full)
01/16/2015,Pat Roberts,ZNGA,"$1,001 - $15,000",Sale (Partial)
01/28/2015,Pat Roberts,BIDU,"$15,001 - $50,000",Purchase
01/28/2015,Pat Roberts,AAPL,"$1,001 - $15,000",Purchase
01/27/2015,Pat Roberts,NFLX,"$15,001 - $50,000",Purchase
01/16/2015,Pat Roberts,TCS,"$1,001 - $15,000",Sale (Partial)
01/16/2015,Pat Roberts,NFLX,"$15,001 - $50,000",Sale (Partial)
01/02/2015,Pat Roberts,TCS,"$1,001 - $15,000",Purchase
01/02/2015,Pat Roberts,TWTR,"$1,001 - $15,000",Purchase
02/03/2015,Rafael E Cruz,PAGP,"$50,001 - $100,000",Purchase
01/27/2015,Gary C Peters,MDT,"$15,001 - $50,000",Exchange
02/13/2015,Thomas R Tillis,JCOM,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,WST,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,WAL,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,WAGE,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,VSI,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,TYPE,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,TXRH,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,TUMI,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,TTC,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,TNGO,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,THS,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,THRM,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,TECH,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,TCBI,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,SXT,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,SWI,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,SSB,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,SQI,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,SPSC,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,SMTC,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,SIGI,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,SHOO,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,SGY,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,RRTS,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,ROLL,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,RBA,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,RAVN,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,QLIK,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,PRLB,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,PRIM,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,PRAA,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,PRA,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,POWI,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,PLT,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,PLKI,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,PEB,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,PBH,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,OMCL,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,OFC,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,NSR,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,NICE,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,MNRO,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,MG,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,MFRM,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,MDCA,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,MASI,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,LSTR,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,LOCK,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,LL,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,KWR,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,JJSF,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,IPCM,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,ICUI,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,ICON,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,HUBG,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,IART,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,HLX,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,HF,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,HEI,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,HCSG,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,GMED,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,FNGN,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,FMBI,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,FET,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,EVR,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,EPAY,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,EGBN,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,DRQ,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,DIOD,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,DFRG,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,CYBX,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,CVLT,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,CTRL,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,CTCT,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,CRZO,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,CMN,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,CLC,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,CHEF,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,CGNX,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,CASY,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,BMR,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,BIO,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,BERY,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,BECN,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,BCPC,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,ATRO,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,AMSG,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,ALE,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,AKRX,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,AFSI,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,ABCO,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,AAT,"$1,001 - $15,000",Sale (Full)
02/13/2015,Thomas R Tillis,AAON,"$1,001 - $15,000",Sale (Full)
02/05/2015,Thomas R Tillis,NICE,"$1,001 - $15,000",Sale (Full)
02/20/2015,John F Reed,MYL,"$1,001 - $15,000",Purchase
02/20/2015,John F Reed,CELG,"$1,001 - $15,000",Purchase
02/20/2015,John F Reed,AMGN,"$1,001 - $15,000",Purchase
02/20/2015,John F Reed,IYT,"$1,001 - $15,000",Sale (Full)
02/12/2015,Thomas R Carper,VLO,"$1,001 - $15,000",Sale (Full)
02/12/2015,Thomas R Carper,ABBV,"$1,001 - $15,000",Purchase
02/12/2015,Thomas R Carper,ABT,"$1,001 - $15,000",Purchase
02/12/2015,Thomas R Carper,AAPL,"$1,001 - $15,000",Purchase
02/12/2015,Thomas R Carper,ITW,"$1,001 - $15,000",Sale (Full)
02/20/2015,Thomas R Carper,UA,"$1,001 - $15,000",Purchase
02/20/2015,Thomas R Carper,HBI,"$1,001 - $15,000",Purchase
02/20/2015,Thomas R Carper,PNQI,"$1,001 - $15,000",Purchase
02/20/2015,Susan M Collins,KMB,"$1,001 - $15,000",Sale (Full)
02/20/2015,Susan M Collins,KMB,"$1,001 - $15,000",Sale (Full)
02/20/2015,Susan M Collins,HAL,"$1,001 - $15,000",Sale (Full)
02/20/2015,Susan M Collins,HAL,"$1,001 - $15,000",Sale (Full)
02/20/2015,Susan M Collins,HAL,"$1,001 - $15,000",Sale (Full)
02/20/2015,Susan M Collins,HAL,"$1,001 - $15,000",Sale (Full)
02/20/2015,Susan M Collins,AXP,"$1,001 - $15,000",Sale (Full)
02/20/2015,Susan M Collins,AXP,"$1,001 - $15,000",Sale (Full)
02/20/2015,Susan M Collins,AXP,"$1,001 - $15,000",Sale (Full)
02/20/2015,Susan M Collins,AXP,"$1,001 - $15,000",Sale (Full)
02/20/2015,Susan M Collins,AXP,"$1,001 - $15,000",Sale (Full)
03/20/2015,Susan M Collins,HSY,"$15,001 - $50,000",Purchase
02/20/2015,Susan M Collins,AYI,"$15,001 - $50,000",Purchase
02/20/2015,Susan M Collins,MMM,"$25,000,001 - $50,000,000",Purchase
03/03/2015,John F Reed,MYL,"$1,001 - $15,000",Sale (Full)
03/03/2015,John F Reed,ACT,"$1,001 - $15,000",Sale (Full)
03/03/2015,John F Reed,AMAT,"$1,001 - $15,000",Sale (Full)
03/03/2015,John F Reed,ACT,"$1,001 - $15,000",Sale (Full)
02/05/2015,Pat Roberts,DVN,"$1,001 - $15,000",Purchase
02/10/2015,Pat Roberts,MIK,"$1,001 - $15,000",Sale (Full)
02/05/2015,Pat Roberts,GM,"$1,001 - $15,000",Purchase
02/05/2015,Pat Roberts,CELG,"$1,001 - $15,000",Purchase
03/03/2015,John Hoeven,CAT,"$100,001 - $250,000",Purchase
02/25/2015,John Hoeven,ABBV,"$100,001 - $250,000",Purchase
08/26/2014,Pat Roberts,KSU,"$15,001 - $50,000",Sale (Full)
08/26/2014,Pat Roberts,COST,"$1,001 - $15,000",Sale (Full)
08/26/2014,Pat Roberts,TWTR,"$1,001 - $15,000",Sale (Partial)
08/26/2014,Pat Roberts,BAC,"$1,001 - $15,000",Sale (Partial)
08/26/2014,Pat Roberts,AAPL,"$15,001 - $50,000",Sale (Partial)
02/24/2015,Sheldon Whitehouse,LLTC,"$1,001 - $15,000",Purchase
02/24/2015,Sheldon Whitehouse,KORS,"$1,001 - $15,000",Purchase
02/23/2015,Sheldon Whitehouse,BMY,"$1,001 - $15,000",Purchase
02/23/2015,Sheldon Whitehouse,HYH,"$1,001 - $15,000",Sale (Full)
02/23/2015,Sheldon Whitehouse,KORS,"$1,001 - $15,000",Purchase
03/10/2015,Sheldon Whitehouse,PEP,"$1,001 - $15,000",Purchase
