,date,name,ticker,amount,type
1309,10/16/2023,Thomas H Tuberville,SKY,"$1,001 - $15,000",Sale (Full)
1310,10/16/2023,Thomas H Tuberville,RRC,"$1,001 - $15,000",Sale (Full)
1311,10/16/2023,Thomas H Tuberville,ODFL,"$1,001 - $15,000",Sale (Full)
1312,10/16/2023,Thomas H Tuberville,NSC,"$1,001 - $15,000",Sale (Full)
1313,10/16/2023,Thomas H Tuberville,MRK,"$1,001 - $15,000",Sale (Full)
1314,10/16/2023,Thomas H Tuberville,JNJ,"$1,001 - $15,000",Sale (Full)
1315,10/16/2023,Thomas H Tuberville,JKHY,"$1,001 - $15,000",Sale (Full)
1316,10/16/2023,Thomas H Tuberville,GSK,"$1,001 - $15,000",Sale (Full)
1317,10/16/2023,Thomas H Tuberville,GIS,"$1,001 - $15,000",Sale (Full)
1318,10/16/2023,Thomas H Tuberville,DIOD,"$1,001 - $15,000",Sale (Full)
1319,10/16/2023,Thomas H Tuberville,CBSH,"$1,001 - $15,000",Sale (Full)
1320,10/16/2023,Thomas H Tuberville,CRUS,"$1,001 - $15,000",Sale (Full)
1321,10/16/2023,Thomas H Tuberville,CSX,"$1,001 - $15,000",Sale (Partial)
1322,10/16/2023,Thomas H Tuberville,ADP,"$1,001 - $15,000",Sale (Full)
1323,10/16/2023,Thomas H Tuberville,A,"$1,001 - $15,000",Sale (Partial)
1324,10/11/2023,Thomas H Tuberville,TXN,"$1,001 - $15,000",Purchase
1325,10/11/2023,Thomas H Tuberville,X,"$1,001 - $15,000",Purchase
1326,10/11/2023,Thomas H Tuberville,LPX,"$1,001 - $15,000",Purchase
1327,10/11/2023,Thomas H Tuberville,TXN,"$15,001 - $50,000",Sale (Full)
1328,10/11/2023,Thomas H Tuberville,X,"$1,001 - $15,000",Sale (Partial)
1329,10/11/2023,Thomas H Tuberville,X,"$15,001 - $50,000",Sale (Partial)
1330,10/11/2023,Thomas H Tuberville,LPX,"$1,001 - $15,000",Sale (Full)
1331,10/11/2023,Thomas H Tuberville,TXN,"$1,001 - $15,000",Sale (Partial)
1332,10/11/2023,Thomas H Tuberville,TXN,"$1,001 - $15,000",Sale (Partial)
1333,10/11/2023,Thomas H Tuberville,TXN,"$15,001 - $50,000",Sale (Partial)
1334,10/11/2023,Thomas H Tuberville,TXN,"$15,001 - $50,000",Sale (Partial)
1335,10/11/2023,Thomas H Tuberville,TXN,"$50,001 - $100,000",Sale (Partial)
1336,10/11/2023,Thomas H Tuberville,TXN,"$50,001 - $100,000",Sale (Partial)
1337,10/11/2023,Thomas H Tuberville,NU,"$100,001 - $250,000",Sale (Full)
1338,10/11/2023,Thomas H Tuberville,LPX,"$100,001 - $250,000",Sale (Full)
1339,10/11/2023,Thomas H Tuberville,KR,"$50,001 - $100,000",Sale (Full)
1340,10/03/2023,Thomas H Tuberville,KR,"$50,001 - $100,000",Purchase
1341,10/05/2023,John Boozman,AES,"$1,001 - $15,000",Sale (Full)
1342,10/20/2023,Thomas R Carper,PSQ,"$1,001 - $15,000",Sale (Full)
1343,10/20/2023,Thomas R Carper,HDGE,"$1,001 - $15,000",Purchase
1344,10/20/2023,Thomas R Carper,PSQ,"$1,001 - $15,000",Sale (Full)
1345,10/20/2023,Thomas R Carper,HDGE,"$1,001 - $15,000",Purchase
1346,10/20/2023,Thomas R Carper,PSQ,"$1,001 - $15,000",Sale (Full)
1347,10/20/2023,Thomas R Carper,HDGE,"$1,001 - $15,000",Purchase
1348,10/04/2023,Thomas R Carper,RVNC,"$1,001 - $15,000",Purchase
1349,10/04/2023,Thomas R Carper,GPCR,"$1,001 - $15,000",Sale (Full)
1350,10/03/2023,Markwayne Mullin,ABT,"$1,001 - $15,000",Purchase
1351,10/03/2023,Markwayne Mullin,ADBE,"$1,001 - $15,000",Purchase
1352,10/03/2023,Markwayne Mullin,AMD,"$1,001 - $15,000",Purchase
1353,10/03/2023,Markwayne Mullin,GOOGL,"$1,001 - $15,000",Purchase
1354,10/03/2023,Markwayne Mullin,AMZN,"$1,001 - $15,000",Purchase
1355,10/03/2023,Markwayne Mullin,AXP,"$1,001 - $15,000",Purchase
1356,10/03/2023,Markwayne Mullin,ELV,"$1,001 - $15,000",Purchase
1357,10/03/2023,Markwayne Mullin,AAPL,"$1,001 - $15,000",Purchase
1358,10/03/2023,Markwayne Mullin,AMAT,"$1,001 - $15,000",Purchase
1359,10/03/2023,Markwayne Mullin,AZO,"$1,001 - $15,000",Purchase
1360,10/03/2023,Markwayne Mullin,BRK.B,"$1,001 - $15,000",Purchase
1361,10/03/2023,Markwayne Mullin,BLK,"$1,001 - $15,000",Purchase
1362,10/03/2023,Markwayne Mullin,BSX,"$1,001 - $15,000",Purchase
1363,10/03/2023,Markwayne Mullin,CSX,"$1,001 - $15,000",Purchase
1364,10/03/2023,Markwayne Mullin,CAT,"$1,001 - $15,000",Purchase
1365,10/03/2023,Markwayne Mullin,CVX,"$1,001 - $15,000",Purchase
1366,10/03/2023,Markwayne Mullin,CMG,"$1,001 - $15,000",Purchase
1367,10/03/2023,Markwayne Mullin,KO,"$1,001 - $15,000",Purchase
1368,10/03/2023,Markwayne Mullin,CMCSA,"$1,001 - $15,000",Purchase
1369,10/03/2023,Markwayne Mullin,COP,"$1,001 - $15,000",Purchase
1370,10/03/2023,Markwayne Mullin,STZ,"$1,001 - $15,000",Purchase
1371,10/03/2023,Markwayne Mullin,COST,"$1,001 - $15,000",Purchase
1372,10/03/2023,Markwayne Mullin,DE,"$1,001 - $15,000",Purchase
1373,10/03/2023,Markwayne Mullin,EW,"$1,001 - $15,000",Purchase
1374,10/03/2023,Markwayne Mullin,EMR,"$1,001 - $15,000",Purchase
1375,10/03/2023,Markwayne Mullin,META,"$1,001 - $15,000",Purchase
1376,10/03/2023,Markwayne Mullin,FI,"$1,001 - $15,000",Purchase
1377,10/03/2023,Markwayne Mullin,GS,"$1,001 - $15,000",Purchase
1378,10/03/2023,Markwayne Mullin,HLT,"$1,001 - $15,000",Purchase
1379,10/03/2023,Markwayne Mullin,HD,"$1,001 - $15,000",Purchase
1380,10/03/2023,Markwayne Mullin,HON,"$1,001 - $15,000",Purchase
1381,10/03/2023,Markwayne Mullin,ICE,"$1,001 - $15,000",Purchase
1382,10/03/2023,Markwayne Mullin,JPM,"$1,001 - $15,000",Purchase
1383,10/03/2023,Markwayne Mullin,LRCX,"$1,001 - $15,000",Purchase
1384,10/03/2023,Markwayne Mullin,LLY,"$1,001 - $15,000",Purchase
1385,10/03/2023,Markwayne Mullin,MA,"$1,001 - $15,000",Purchase
1386,10/03/2023,Markwayne Mullin,MSFT,"$1,001 - $15,000",Purchase
1387,10/03/2023,Markwayne Mullin,NKE,"$1,001 - $15,000",Purchase
1388,10/03/2023,Markwayne Mullin,NVDA,"$1,001 - $15,000",Purchase
1389,10/03/2023,Markwayne Mullin,PANW,"$1,001 - $15,000",Purchase
1390,10/03/2023,Markwayne Mullin,PEP,"$1,001 - $15,000",Purchase
1391,10/03/2023,Markwayne Mullin,PG,"$1,001 - $15,000",Purchase
1392,10/03/2023,Markwayne Mullin,RTX,"$1,001 - $15,000",Purchase
1393,10/03/2023,Markwayne Mullin,SPGI,"$1,001 - $15,000",Purchase
1394,10/03/2023,Markwayne Mullin,CRM,"$1,001 - $15,000",Purchase
1395,10/03/2023,Markwayne Mullin,SHW,"$1,001 - $15,000",Purchase
1396,10/03/2023,Markwayne Mullin,SBUX,"$1,001 - $15,000",Purchase
1397,10/03/2023,Markwayne Mullin,TXN,"$1,001 - $15,000",Purchase
1398,10/03/2023,Markwayne Mullin,TMO,"$15,001 - $50,000",Purchase
1399,10/03/2023,Markwayne Mullin,UNP,"$1,001 - $15,000",Purchase
1400,10/03/2023,Markwayne Mullin,UNH,"$1,001 - $15,000",Purchase
1401,10/03/2023,Markwayne Mullin,V,"$1,001 - $15,000",Purchase
1402,10/03/2023,Markwayne Mullin,ZTS,"$1,001 - $15,000",Purchase
1403,10/03/2023,JD Vance,WMT,"$50,001 - $100,000",Sale (Full)
1404,09/21/2023,John P Ricketts,YUM,"$50,001 - $100,000",Sale (Full)
1405,09/21/2023,John P Ricketts,WAL,"$50,001 - $100,000",Sale (Full)
1406,09/21/2023,John P Ricketts,VZ,"$50,001 - $100,000",Sale (Full)
1407,09/21/2023,John P Ricketts,UNP,"$100,001 - $250,000",Sale (Full)
1408,09/21/2023,John P Ricketts,UNH,"$100,001 - $250,000",Sale (Full)
1409,09/21/2023,John P Ricketts,PNC,"$50,001 - $100,000",Sale (Full)
1410,09/21/2023,John P Ricketts,PM,"$100,001 - $250,000",Sale (Full)
1411,09/21/2023,John P Ricketts,PLD,"$50,001 - $100,000",Sale (Full)
1412,09/21/2023,John P Ricketts,PG,"$100,001 - $250,000",Sale (Full)
1413,09/21/2023,John P Ricketts,NTR,"$50,001 - $100,000",Sale (Full)
1414,09/21/2023,John P Ricketts,MRK,"$50,001 - $100,000",Sale (Full)
1415,09/21/2023,John P Ricketts,MDT,"$50,001 - $100,000",Sale (Full)
1416,09/21/2023,John P Ricketts,MCD,"$100,001 - $250,000",Sale (Full)
1417,09/21/2023,John P Ricketts,KO,"$100,001 - $250,000",Sale (Full)
1418,09/21/2023,John P Ricketts,JNJ,"$100,001 - $250,000",Sale (Full)
1419,09/21/2023,John P Ricketts,GD,"$100,001 - $250,000",Sale (Full)
1420,09/21/2023,John P Ricketts,EQNR,"$100,001 - $250,000",Sale (Full)
1421,09/21/2023,John P Ricketts,EMR,"$100,001 - $250,000",Sale (Full)
1422,09/21/2023,John P Ricketts,CVS,"$50,001 - $100,000",Sale (Full)
1423,09/21/2023,John P Ricketts,CUBE,"$50,001 - $100,000",Sale (Full)
1424,09/21/2023,John P Ricketts,CF,"$50,001 - $100,000",Sale (Full)
1425,09/21/2023,John P Ricketts,BRK.B,"$100,001 - $250,000",Sale (Full)
1426,09/21/2023,John P Ricketts,APA,"$50,001 - $100,000",Sale (Full)
1427,09/21/2023,John P Ricketts,ADP,"$50,001 - $100,000",Sale (Full)
1428,09/21/2023,John P Ricketts,ABT,"$100,001 - $250,000",Sale (Full)
1429,09/20/2023,Sheldon Whitehouse,C,"$1,001 - $15,000",Sale (Full)
1430,09/20/2023,Sheldon Whitehouse,PYPL,"$1,001 - $15,000",Sale (Full)
1431,09/20/2023,Sheldon Whitehouse,T,"$1,001 - $15,000",Sale (Full)
1432,09/20/2023,Sheldon Whitehouse,BTO,"$1,001 - $15,000",Sale (Full)
1433,09/20/2023,Sheldon Whitehouse,WBD,"$1,001 - $15,000",Sale (Full)
1434,09/20/2023,Sheldon Whitehouse,INTC,"$1,001 - $15,000",Sale (Full)
1435,09/20/2023,Sheldon Whitehouse,MET,"$1,001 - $15,000",Sale (Full)
1436,09/20/2023,Sheldon Whitehouse,IR,"$1,001 - $15,000",Sale (Full)
1437,09/20/2023,Sheldon Whitehouse,KVUE,"$1,001 - $15,000",Purchase
1438,09/20/2023,Sheldon Whitehouse,VZ,"$1,001 - $15,000",Purchase
1439,09/20/2023,Sheldon Whitehouse,NVS,"$15,001 - $50,000",Purchase
1440,09/20/2023,Sheldon Whitehouse,MMM,"$15,001 - $50,000",Sale (Full)
1441,09/20/2023,Sheldon Whitehouse,T,"$15,001 - $50,000",Sale (Full)
1442,09/20/2023,Sheldon Whitehouse,TSLA,"$1,001 - $15,000",Purchase
1443,09/20/2023,Sheldon Whitehouse,SQ,"$1,001 - $15,000",Sale (Full)
1444,09/20/2023,Sheldon Whitehouse,WBD,"$1,001 - $15,000",Sale (Full)
1445,09/20/2023,Sheldon Whitehouse,LLY,"$15,001 - $50,000",Purchase
1446,09/27/2023,Shelley M Capito,SPGI,"$1,001 - $15,000",Purchase
1447,09/22/2023,Shelley M Capito,UNH,"$1,001 - $15,000",Purchase
1448,09/22/2023,Shelley M Capito,ACN,"$1,001 - $15,000",Purchase
1449,09/21/2023,Shelley M Capito,RTX,"$1,001 - $15,000",Sale (Full)
1450,09/01/2023,Shelley M Capito,USB,"$1,001 - $15,000",Sale (Full)
1451,09/08/2023,Thomas H Tuberville,LLY,"$1,001 - $15,000",Sale (Partial)
1452,09/07/2023,Thomas H Tuberville,PRU,"$15,001 - $50,000",Sale (Partial)
1453,09/07/2023,Thomas H Tuberville,TSN,"$1,001 - $15,000",Sale (Partial)
1454,09/07/2023,Thomas H Tuberville,AAPL,"$15,001 - $50,000",Sale (Partial)
1455,09/28/2023,Thomas H Tuberville,KR,"$15,001 - $50,000",Purchase
1456,09/20/2023,Thomas H Tuberville,CLX,"$100,001 - $250,000",Purchase
1457,09/18/2023,Thomas H Tuberville,FITB,"$1,001 - $15,000",Sale (Full)
1458,09/18/2023,Thomas H Tuberville,TXN,"$1,001 - $15,000",Sale (Full)
1459,09/18/2023,Thomas H Tuberville,LPX,"$1,001 - $15,000",Sale (Full)
1460,09/18/2023,Thomas H Tuberville,PARA,"$1,001 - $15,000",Sale (Full)
1461,09/18/2023,Thomas H Tuberville,PARA,"$50,001 - $100,000",Purchase
1462,09/18/2023,Thomas H Tuberville,TXN,"$100,001 - $250,000",Purchase
1463,09/15/2023,Thomas H Tuberville,KMB,"$15,001 - $50,000",Purchase
1464,09/14/2023,Thomas H Tuberville,TXN,"$50,001 - $100,000",Purchase
1465,09/14/2023,Thomas H Tuberville,CLF,"$1,001 - $15,000",Purchase
1466,09/13/2023,Thomas H Tuberville,INTC,"$1,001 - $15,000",Sale (Full)
1467,09/13/2023,Thomas H Tuberville,QCOM,"$15,001 - $50,000",Sale (Full)
1468,09/13/2023,Thomas H Tuberville,QCOM,"$1,001 - $15,000",Purchase
1469,09/13/2023,Thomas H Tuberville,QCOM,"$250,001 - $500,000",Sale (Full)
1470,09/13/2023,Thomas H Tuberville,KMB,"$50,001 - $100,000",Purchase
1471,09/12/2023,Thomas H Tuberville,LPX,"$100,001 - $250,000",Purchase
1472,09/08/2023,Thomas H Tuberville,KMB,"$15,001 - $50,000",Purchase
1473,09/08/2023,Thomas H Tuberville,CLF,"$50,001 - $100,000",Purchase
1474,09/07/2023,Thomas H Tuberville,CLF,"$50,001 - $100,000",Purchase
1475,09/01/2023,Thomas H Tuberville,QCOM,"$1,001 - $15,000",Sale (Full)
1476,09/13/2023,Markwayne Mullin,ABT,"$15,001 - $50,000",Purchase
1477,09/13/2023,Markwayne Mullin,ADBE,"$15,001 - $50,000",Purchase
1478,09/13/2023,Markwayne Mullin,AMD,"$15,001 - $50,000",Purchase
1479,09/13/2023,Markwayne Mullin,GOOGL,"$15,001 - $50,000",Purchase
1480,09/13/2023,Markwayne Mullin,AMZN,"$50,001 - $100,000",Purchase
1481,09/13/2023,Markwayne Mullin,AXP,"$15,001 - $50,000",Purchase
1482,09/13/2023,Markwayne Mullin,ELV,"$15,001 - $50,000",Purchase
1483,09/13/2023,Markwayne Mullin,AAPL,"$50,001 - $100,000",Purchase
1484,09/13/2023,Markwayne Mullin,AMAT,"$15,001 - $50,000",Purchase
1485,09/13/2023,Markwayne Mullin,AZO,"$15,001 - $50,000",Purchase
1486,09/13/2023,Markwayne Mullin,BRK.B,"$15,001 - $50,000",Purchase
1487,09/13/2023,Markwayne Mullin,BLK,"$15,001 - $50,000",Purchase
1488,09/13/2023,Markwayne Mullin,BSX,"$15,001 - $50,000",Purchase
1489,09/13/2023,Markwayne Mullin,CSX,"$15,001 - $50,000",Purchase
1490,09/13/2023,Markwayne Mullin,CAT,"$15,001 - $50,000",Purchase
1491,09/13/2023,Markwayne Mullin,CVX,"$15,001 - $50,000",Purchase
1492,09/13/2023,Markwayne Mullin,CMG,"$15,001 - $50,000",Purchase
1493,09/13/2023,Markwayne Mullin,KO,"$15,001 - $50,000",Purchase
1494,09/13/2023,Markwayne Mullin,CMCSA,"$15,001 - $50,000",Purchase
1495,09/13/2023,Markwayne Mullin,COP,"$15,001 - $50,000",Purchase
1496,09/13/2023,Markwayne Mullin,STZ,"$15,001 - $50,000",Purchase
1497,09/18/2023,Markwayne Mullin,COST,"$15,001 - $50,000",Purchase
1498,09/13/2023,Markwayne Mullin,DHR,"$15,001 - $50,000",Purchase
1499,09/13/2023,Markwayne Mullin,DE,"$15,001 - $50,000",Purchase
1500,09/13/2023,Markwayne Mullin,EW,"$15,001 - $50,000",Purchase
1501,09/13/2023,Markwayne Mullin,EMR,"$15,001 - $50,000",Purchase
1502,09/13/2023,Markwayne Mullin,META,"$50,001 - $100,000",Purchase
1503,09/13/2023,Markwayne Mullin,FI,"$15,001 - $50,000",Purchase
1504,09/13/2023,Markwayne Mullin,GS,"$15,001 - $50,000",Purchase
1505,09/13/2023,Markwayne Mullin,HLT,"$15,001 - $50,000",Purchase
1506,09/13/2023,Markwayne Mullin,HD,"$15,001 - $50,000",Purchase
1507,09/13/2023,Markwayne Mullin,HON,"$15,001 - $50,000",Purchase
1508,09/13/2023,Markwayne Mullin,ICE,"$15,001 - $50,000",Purchase
1509,09/13/2023,Markwayne Mullin,JPM,"$15,001 - $50,000",Purchase
1510,09/13/2023,Markwayne Mullin,KLAC,"$50,001 - $100,000",Purchase
1511,09/13/2023,Markwayne Mullin,LRCX,"$15,001 - $50,000",Purchase
1512,09/13/2023,Markwayne Mullin,LLY,"$15,001 - $50,000",Purchase
1513,09/13/2023,Markwayne Mullin,MA,"$15,001 - $50,000",Purchase
1514,09/13/2023,Markwayne Mullin,MSFT,"$15,001 - $50,000",Purchase
1515,09/13/2023,Markwayne Mullin,NKE,"$15,001 - $50,000",Purchase
1516,09/13/2023,Markwayne Mullin,NVDA,"$15,001 - $50,000",Purchase
1517,09/13/2023,Markwayne Mullin,PANW,"$15,001 - $50,000",Purchase
1518,09/13/2023,Markwayne Mullin,PEP,"$15,001 - $50,000",Purchase
1519,09/13/2023,Markwayne Mullin,PG,"$15,001 - $50,000",Purchase
1520,09/13/2023,Markwayne Mullin,RTX,"$15,001 - $50,000",Purchase
1521,09/13/2023,Markwayne Mullin,SPGI,"$15,001 - $50,000",Purchase
1522,09/13/2023,Markwayne Mullin,CRM,"$15,001 - $50,000",Purchase
1523,09/13/2023,Markwayne Mullin,SHW,"$15,001 - $50,000",Purchase
1524,09/13/2023,Markwayne Mullin,SBUX,"$15,001 - $50,000",Purchase
1525,09/13/2023,Markwayne Mullin,TMUS,"$15,001 - $50,000",Purchase
1526,09/13/2023,Markwayne Mullin,TXN,"$15,001 - $50,000",Purchase
1527,09/13/2023,Markwayne Mullin,TMO,"$15,001 - $50,000",Purchase
1528,09/13/2023,Markwayne Mullin,UNP,"$15,001 - $50,000",Purchase
1529,09/13/2023,Markwayne Mullin,UNH,"$15,001 - $50,000",Purchase
1530,09/13/2023,Markwayne Mullin,VLO,"$50,001 - $100,000",Purchase
1531,09/13/2023,Markwayne Mullin,V,"$15,001 - $50,000",Purchase
1532,09/13/2023,Markwayne Mullin,ZTS,"$15,001 - $50,000",Purchase
1533,08/24/2023,Sheldon Whitehouse,"JNJ
KVUE","$1,001 - $15,000",Exchange
1534,08/24/2023,Sheldon Whitehouse,"JNJ
KVUE","$1,001 - $15,000",Exchange
1535,08/22/2023,Daniel S Sullivan,ZTS,"$1,001 - $15,000",Sale (Full)
1536,08/22/2023,Daniel S Sullivan,ULTA,"$1,001 - $15,000",Sale (Full)
1537,08/22/2023,Daniel S Sullivan,TSCO,"$1,001 - $15,000",Sale (Full)
1538,08/22/2023,Daniel S Sullivan,TJX,"$15,001 - $50,000",Sale (Full)
1539,08/22/2023,Daniel S Sullivan,TMO,"$1,001 - $15,000",Sale (Full)
1540,08/22/2023,Daniel S Sullivan,LUV,"$1,001 - $15,000",Sale (Full)
1541,08/22/2023,Daniel S Sullivan,PPG,"$1,001 - $15,000",Sale (Full)
1542,08/22/2023,Daniel S Sullivan,PNC,"$1,001 - $15,000",Sale (Full)
1543,08/22/2023,Daniel S Sullivan,PXD,"$1,001 - $15,000",Sale (Full)
1544,08/22/2023,Daniel S Sullivan,NTRS,"$1,001 - $15,000",Sale (Full)
1545,08/22/2023,Daniel S Sullivan,MSFT,"$50,001 - $100,000",Sale (Full)
1546,08/22/2023,Daniel S Sullivan,MA,"$1,001 - $15,000",Sale (Full)
1547,08/22/2023,Daniel S Sullivan,LRCX,"$1,001 - $15,000",Sale (Full)
1548,08/22/2023,Daniel S Sullivan,LH,"$1,001 - $15,000",Sale (Full)
1549,08/22/2023,Daniel S Sullivan,JPM,"$1,001 - $15,000",Sale (Full)
1550,08/22/2023,Daniel S Sullivan,JNJ,"$1,001 - $15,000",Sale (Full)
1551,08/22/2023,Daniel S Sullivan,HON,"$1,001 - $15,000",Sale (Full)
1552,08/22/2023,Daniel S Sullivan,CVS,"$1,001 - $15,000",Sale (Full)
1553,08/22/2023,Daniel S Sullivan,COST,"$1,001 - $15,000",Sale (Full)
1554,08/22/2023,Daniel S Sullivan,CHD,"$1,001 - $15,000",Sale (Full)
1555,08/22/2023,Daniel S Sullivan,CVX,"$1,001 - $15,000",Sale (Full)
1556,08/22/2023,Daniel S Sullivan,SCHW,"$1,001 - $15,000",Sale (Full)
1557,08/22/2023,Daniel S Sullivan,BMY,"$1,001 - $15,000",Sale (Full)
1558,08/22/2023,Daniel S Sullivan,BKNG,"$1,001 - $15,000",Sale (Full)
1559,08/22/2023,Daniel S Sullivan,BLK,"$1,001 - $15,000",Sale (Full)
1560,08/22/2023,Daniel S Sullivan,AAPL,"$15,001 - $50,000",Sale (Full)
1561,08/22/2023,Daniel S Sullivan,APH,"$1,001 - $15,000",Sale (Full)
1562,08/22/2023,Daniel S Sullivan,AME,"$1,001 - $15,000",Sale (Full)
1563,08/22/2023,Daniel S Sullivan,AXP,"$1,001 - $15,000",Sale (Full)
1564,08/22/2023,Daniel S Sullivan,AMZN,"$1,001 - $15,000",Sale (Full)
1565,08/22/2023,Daniel S Sullivan,GOOG,"$15,001 - $50,000",Sale (Full)
1566,08/22/2023,Daniel S Sullivan,ALGN,"$1,001 - $15,000",Sale (Full)
1567,08/22/2023,Daniel S Sullivan,ACN,"$15,001 - $50,000",Sale (Full)
1568,08/22/2023,Daniel S Sullivan,ZTS,"$1,001 - $15,000",Sale (Full)
1569,08/22/2023,Daniel S Sullivan,ULTA,"$1,001 - $15,000",Sale (Full)
1570,08/22/2023,Daniel S Sullivan,TSCO,"$1,001 - $15,000",Sale (Full)
1571,08/22/2023,Daniel S Sullivan,TJX,"$15,001 - $50,000",Sale (Full)
1572,08/22/2023,Daniel S Sullivan,TMO,"$1,001 - $15,000",Sale (Full)
1573,08/22/2023,Daniel S Sullivan,LUV,"$1,001 - $15,000",Sale (Full)
1574,08/22/2023,Daniel S Sullivan,PPG,"$1,001 - $15,000",Sale (Full)
1575,08/22/2023,Daniel S Sullivan,PNC,"$1,001 - $15,000",Sale (Full)
1576,08/22/2023,Daniel S Sullivan,PXD,"$1,001 - $15,000",Sale (Full)
1577,08/22/2023,Daniel S Sullivan,NTRS,"$1,001 - $15,000",Sale (Full)
1578,08/22/2023,Daniel S Sullivan,MSFT,"$50,001 - $100,000",Sale (Full)
1579,08/22/2023,Daniel S Sullivan,MA,"$1,001 - $15,000",Sale (Full)
1580,08/22/2023,Daniel S Sullivan,LRCX,"$1,001 - $15,000",Sale (Full)
1581,08/22/2023,Daniel S Sullivan,LH,"$1,001 - $15,000",Sale (Full)
1582,08/22/2023,Daniel S Sullivan,JPM,"$1,001 - $15,000",Sale (Full)
1583,08/22/2023,Daniel S Sullivan,JNJ,"$1,001 - $15,000",Sale (Full)
1584,08/22/2023,Daniel S Sullivan,HON,"$1,001 - $15,000",Sale (Full)
1585,08/22/2023,Daniel S Sullivan,CVS,"$1,001 - $15,000",Sale (Full)
1586,08/22/2023,Daniel S Sullivan,COST,"$1,001 - $15,000",Sale (Full)
1587,08/22/2023,Daniel S Sullivan,CHD,"$1,001 - $15,000",Sale (Full)
1588,08/22/2023,Daniel S Sullivan,CVX,"$1,001 - $15,000",Sale (Full)
1589,08/22/2023,Daniel S Sullivan,SCHW,"$1,001 - $15,000",Sale (Full)
1590,08/22/2023,Daniel S Sullivan,BMY,"$1,001 - $15,000",Sale (Full)
1591,08/22/2023,Daniel S Sullivan,BKNG,"$1,001 - $15,000",Sale (Full)
1592,08/22/2023,Daniel S Sullivan,BLK,"$1,001 - $15,000",Sale (Full)
1593,08/22/2023,Daniel S Sullivan,AAPL,"$15,001 - $50,000",Sale (Full)
1594,08/22/2023,Daniel S Sullivan,APH,"$1,001 - $15,000",Sale (Full)
1595,08/22/2023,Daniel S Sullivan,AME,"$1,001 - $15,000",Sale (Full)
1596,08/22/2023,Daniel S Sullivan,AXP,"$1,001 - $15,000",Sale (Full)
1597,08/22/2023,Daniel S Sullivan,AMZN,"$1,001 - $15,000",Sale (Full)
1598,08/22/2023,Daniel S Sullivan,GOOG,"$15,001 - $50,000",Sale (Full)
1599,08/22/2023,Daniel S Sullivan,ALGN,"$1,001 - $15,000",Sale (Full)
1600,08/22/2023,Daniel S Sullivan,ACN,"$15,001 - $50,000",Sale (Full)
1601,08/31/2023,Thomas H Tuberville,QCOM,"$100,001 - $250,000",Purchase
1602,08/18/2023,Thomas H Tuberville,INTC,"$1,001 - $15,000",Purchase
1603,08/14/2023,Thomas H Tuberville,F,"$1,001 - $15,000",Purchase
1604,08/14/2023,Thomas H Tuberville,F,"$100,001 - $250,000",Sale (Full)
1605,08/15/2023,Rick Scott,WTT,"$1,000,001 - $5,000,000",Sale (Full)
1606,08/15/2023,Rick Scott,WTT,"$500,001 - $1,000,000",Sale (Full)
1607,08/15/2023,Rick Scott,WTT,"$500,001 - $1,000,000",Sale (Full)
1608,09/01/2023,"A. Mitchell McConnell, Jr.",WFC,"$1,001 - $15,000",Purchase
1609,08/22/2023,Shelley M Capito,MSFT,"$1,001 - $15,000",Sale (Partial)
1610,08/22/2023,Shelley M Capito,LOW,"$1,001 - $15,000",Sale (Partial)
1611,08/22/2023,Shelley M Capito,AAPL,"$1,001 - $15,000",Sale (Partial)
1612,08/02/2023,Shelley M Capito,FDS,"$1,001 - $15,000",Sale (Partial)
1613,08/02/2023,Shelley M Capito,AFL,"$1,001 - $15,000",Sale (Partial)
1614,08/08/2023,Mark R Warner,ROAD,"$250,001 - $500,000",Sale (Full)
1615,08/29/2023,John Boozman,FEP,"$15,001 - $50,000",Sale (Full)
1616,08/29/2023,John Boozman,BBEU,"$15,001 - $50,000",Purchase
1617,08/29/2023,Thomas R Carper,RMD,"$1,001 - $15,000",Purchase
1618,08/29/2023,Thomas R Carper,INOD,"$1,001 - $15,000",Purchase
1619,08/29/2023,Thomas R Carper,NEE,"$1,001 - $15,000",Purchase
1620,08/29/2023,Thomas R Carper,SWKS,"$1,001 - $15,000",Sale (Full)
1621,08/29/2023,Thomas R Carper,AQN,"$1,001 - $15,000",Sale (Full)
1622,08/29/2023,Thomas R Carper,CRWD,"$1,001 - $15,000",Sale (Full)
1623,08/16/2023,Thomas R Carper,XCEM,"$1,001 - $15,000",Purchase
1624,08/25/2023,Thomas R Carper,NTLA,"$1,001 - $15,000",Sale (Full)
1625,08/23/2023,Thomas R Carper,PSQ,"$1,001 - $15,000",Purchase
1626,08/23/2023,Thomas R Carper,PSQ,"$1,001 - $15,000",Purchase
1627,08/23/2023,Thomas R Carper,PSQ,"$1,001 - $15,000",Purchase
1628,08/22/2023,Thomas R Carper,ROK,"$1,001 - $15,000",Purchase
1629,08/22/2023,Thomas R Carper,MPW,"$1,001 - $15,000",Sale (Full)
1630,08/18/2023,Thomas R Carper,PSQ,"$1,001 - $15,000",Sale (Full)
1631,08/18/2023,Thomas R Carper,PSQ,"$1,001 - $15,000",Sale (Full)
1632,08/16/2023,Thomas R Carper,JHEM,"$1,001 - $15,000",Sale (Full)
1633,08/16/2023,Thomas R Carper,JHEM,"$1,001 - $15,000",Sale (Full)
