,date,name,ticker,amount,type
333,01/29/2014,Susan M Collins,MSFT,"$1,001 - $15,000",Purchase
334,01/29/2014,Susan M Collins,C,"$1,001 - $15,000",Sale (Partial)
335,01/29/2014,Susan M Collins,C,"$1,001 - $15,000",Sale (Partial)
336,01/28/2014,Susan M Collins,EBAY,"$1,001 - $15,000",Sale (Partial)
337,01/24/2014,Susan M Collins,FB,"$1,001 - $15,000",Purchase
338,01/24/2014,Susan M Collins,CRM,"$1,001 - $15,000",Purchase
339,01/24/2014,Susan M Collins,GE,"$1,001 - $15,000",Sale (Partial)
340,04/22/2014,Susan M Collins,BAC,"$1,001 - $15,000",Sale (Partial)
341,04/22/2014,Susan M Collins,COP,"$1,001 - $15,000",Purchase
342,04/23/2014,Susan M Collins,GS,"$1,001 - $15,000",Sale (Partial)
343,04/23/2014,Susan M Collins,AXP,"$1,001 - $15,000",Purchase
344,04/21/2014,Susan M Collins,SCHW,"$1,001 - $15,000",Purchase
345,04/17/2014,Susan M Collins,COP,"$1,001 - $15,000",Purchase
346,04/10/2014,Susan M Collins,FOXA,"$1,001 - $15,000",Sale (Partial)
347,04/10/2014,Susan M Collins,LOW,"$1,001 - $15,000",Sale (Partial)
348,04/10/2014,Susan M Collins,LBTYK,"$1,001 - $15,000",Sale (Partial)
349,04/10/2014,Susan M Collins,LBTYA,"$1,001 - $15,000",Sale (Partial)
350,04/10/2014,Susan M Collins,GOOG,"$1,001 - $15,000",Sale (Partial)
351,04/10/2014,Susan M Collins,DAL,"$1,001 - $15,000",Purchase
352,04/14/2014,Susan M Collins,GILD,"$1,001 - $15,000",Sale (Partial)
353,04/15/2014,Susan M Collins,AJG,"$1,001 - $15,000",Purchase
354,04/11/2014,Susan M Collins,DAL,"$1,001 - $15,000",Purchase
355,06/19/2014,Susan M Collins,LMGEX,"$15,001 - $50,000",Sale (Full)
356,06/19/2014,Susan M Collins,WY,"$1,001 - $15,000",Sale (Full)
357,06/19/2014,Susan M Collins,WCN,"$1,001 - $15,000",Purchase
358,06/19/2014,Susan M Collins,WMT,"$1,001 - $15,000",Sale (Full)
359,06/19/2014,Susan M Collins,UPS,"$1,001 - $15,000",Sale (Full)
360,06/19/2014,Susan M Collins,TCAP,"$1,001 - $15,000",Sale (Full)
361,06/19/2014,Susan M Collins,SRCL,"$1,001 - $15,000",Purchase
362,06/19/2014,Susan M Collins,SBGI,"$1,001 - $15,000",Sale (Full)
363,06/19/2014,Susan M Collins,ROP,"$1,001 - $15,000",Purchase
364,06/19/2014,Susan M Collins,ROC,"$1,001 - $15,000",Sale (Full)
365,06/19/2014,Susan M Collins,PG,"$1,001 - $15,000",Sale (Full)
366,06/19/2014,Susan M Collins,PX,"$1,001 - $15,000",Purchase
367,06/19/2014,Susan M Collins,PNM,"$1,001 - $15,000",Sale (Full)
368,06/19/2014,Susan M Collins,PRGO,"$1,001 - $15,000",Purchase
369,06/19/2014,Susan M Collins,PRE,"$1,001 - $15,000",Sale (Full)
370,06/19/2014,Susan M Collins,OXY,"$1,001 - $15,000",Sale (Full)
371,06/19/2014,Susan M Collins,MCHP,"$1,001 - $15,000",Purchase
372,06/19/2014,Susan M Collins,MPW,"$1,001 - $15,000",Sale (Full)
373,06/19/2014,Susan M Collins,LVS,"$1,001 - $15,000",Sale (Full)
374,06/19/2014,Susan M Collins,HFC,"$1,001 - $15,000",Sale (Full)
375,06/19/2014,Susan M Collins,GOOGL,"$1,001 - $15,000",Purchase
376,06/19/2014,Susan M Collins,GS,"$1,001 - $15,000",Sale (Full)
377,06/19/2014,Susan M Collins,AJG,"$1,001 - $15,000",Sale (Full)
378,06/19/2014,Susan M Collins,FNF,"$1,001 - $15,000",Sale (Full)
379,06/19/2014,Susan M Collins,CR,"$1,001 - $15,000",Sale (Full)
380,06/19/2014,Susan M Collins,C,"$1,001 - $15,000",Sale (Full)
381,06/19/2014,Susan M Collins,CMO,"$1,001 - $15,000",Sale (Full)
382,06/19/2014,Susan M Collins,BMY,"$1,001 - $15,000",Sale (Full)
383,06/19/2014,Susan M Collins,AIT,"$1,001 - $15,000",Sale (Full)
384,06/19/2014,Susan M Collins,AGCO,"$1,001 - $15,000",Sale (Full)
385,07/23/2014,Susan M Collins,LNT,"$1,001 - $15,000",Sale (Full)
386,07/23/2014,Susan M Collins,ARE,"$1,001 - $15,000",Sale (Full)
387,07/23/2014,Susan M Collins,BUD,"$1,001 - $15,000",Sale (Full)
388,07/23/2014,Susan M Collins,AMT,"$1,001 - $15,000",Purchase
389,07/23/2014,Susan M Collins,BIIB,"$1,001 - $15,000",Sale (Full)
390,07/23/2014,Susan M Collins,BTE,"$1,001 - $15,000",Sale (Full)
391,07/23/2014,Susan M Collins,BWA,"$1,001 - $15,000",Purchase
392,07/23/2014,Susan M Collins,BMR,"$1,001 - $15,000",Sale (Full)
393,07/23/2014,Susan M Collins,DAL,"$1,001 - $15,000",Sale (Full)
394,07/23/2014,Susan M Collins,CME,"$1,001 - $15,000",Purchase
395,07/23/2014,Susan M Collins,ECL,"$15,001 - $50,000",Purchase
396,07/23/2014,Susan M Collins,EMC,"$1,001 - $15,000",Purchase
397,07/23/2014,Susan M Collins,EPR,"$1,001 - $15,000",Sale (Full)
398,07/23/2014,Susan M Collins,ENLC,"$1,001 - $15,000",Sale (Full)
399,07/23/2014,Susan M Collins,GE,"$1,001 - $15,000",Sale (Full)
400,07/23/2014,Susan M Collins,GRMN,"$1,001 - $15,000",Sale (Full)
401,07/23/2014,Susan M Collins,HRS,"$1,001 - $15,000",Sale (Full)
402,07/23/2014,Susan M Collins,HCC,"$1,001 - $15,000",Sale (Full)
403,07/23/2014,Susan M Collins,HUB-B,"$1,001 - $15,000",Sale (Full)
404,07/23/2014,Susan M Collins,HTGC,"$1,001 - $15,000",Sale (Full)
405,07/23/2014,Susan M Collins,JNJ,"$1,001 - $15,000",Purchase
406,07/23/2014,Susan M Collins,HUN,"$1,001 - $15,000",Sale (Full)
407,07/23/2014,Susan M Collins,MMC,"$1,001 - $15,000",Sale (Full)
408,07/23/2014,Susan M Collins,LECO,"$1,001 - $15,000",Sale (Full)
409,07/23/2014,Susan M Collins,NSRGY,"$1,001 - $15,000",Purchase
410,07/23/2014,Susan M Collins,MCK,"$1,001 - $15,000",Sale (Full)
411,07/23/2014,Susan M Collins,PPG,"$1,001 - $15,000",Sale (Full)
412,07/23/2014,Susan M Collins,OGS,"$1,001 - $15,000",Sale (Full)
413,07/23/2014,Susan M Collins,PGH,"$1,001 - $15,000",Sale (Full)
414,07/23/2014,Susan M Collins,PKG,"$1,001 - $15,000",Sale (Full)
415,07/23/2014,Susan M Collins,PSX,"$1,001 - $15,000",Purchase
416,07/23/2014,Susan M Collins,PBCT,"$1,001 - $15,000",Sale (Full)
417,07/23/2014,Susan M Collins,HSIC,"$1,001 - $15,000",Purchase
418,07/23/2014,Susan M Collins,PL,"$1,001 - $15,000",Sale (Full)
419,07/23/2014,Susan M Collins,STE,"$1,001 - $15,000",Sale (Full)
420,07/23/2014,Susan M Collins,SNA,"$1,001 - $15,000",Purchase
421,07/23/2014,Susan M Collins,WASH,"$1,001 - $15,000",Sale (Full)
422,07/23/2014,Susan M Collins,TRV,"$1,001 - $15,000",Sale (Full)
423,07/23/2014,Susan M Collins,MLPRX,"$15,001 - $50,000",Sale (Full)
424,07/23/2014,Susan M Collins,WEC,"$1,001 - $15,000",Sale (Full)
425,07/07/2015,Sheldon Whitehouse,T,"$1,001 - $15,000",Purchase
426,07/10/2015,Sheldon Whitehouse,BIIB,"$1,001 - $15,000",Purchase
427,07/10/2015,Sheldon Whitehouse,LLTC,"$1,001 - $15,000",Purchase
428,07/10/2015,Sheldon Whitehouse,T,"$1,001 - $15,000",Purchase
429,07/10/2015,Sheldon Whitehouse,BIIB,"$1,001 - $15,000",Purchase
430,07/10/2015,Sheldon Whitehouse,MRK,"$1,001 - $15,000",Purchase
431,07/07/2015,Sheldon Whitehouse,GPRO,"$1,001 - $15,000",Purchase
432,07/07/2015,Sheldon Whitehouse,M,"$15,001 - $50,000",Sale (Full)
433,06/15/2015,Sheldon Whitehouse,CY,"$15,001 - $50,000",Sale (Full)
434,06/15/2015,Sheldon Whitehouse,TRIP,"$1,001 - $15,000",Sale (Full)
435,06/15/2015,Sheldon Whitehouse,CHL,"$15,001 - $50,000",Sale (Full)
436,07/27/2015,"David A Perdue , Jr",WPX,"$1,001 - $15,000",Purchase
437,07/27/2015,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Purchase
438,07/24/2015,"David A Perdue , Jr",WPZ,"$1,001 - $15,000",Sale (Partial)
439,07/23/2015,"David A Perdue , Jr",AAN,"$1,001 - $15,000",Sale (Partial)
440,07/23/2015,"David A Perdue , Jr",WPZ,"$1,001 - $15,000",Sale (Partial)
441,07/23/2015,"David A Perdue , Jr",SE,"$1,001 - $15,000",Sale (Partial)
442,07/22/2015,"David A Perdue , Jr",CVC,"$1,001 - $15,000",Sale (Partial)
443,07/22/2015,"David A Perdue , Jr",CVC,"$1,001 - $15,000",Sale (Partial)
444,07/22/2015,"David A Perdue , Jr",SE,"$1,001 - $15,000",Sale (Partial)
445,07/22/2015,"David A Perdue , Jr",WPZ,"$1,001 - $15,000",Sale (Partial)
446,07/21/2015,"David A Perdue , Jr",PYPL,"$1,001 - $15,000",Sale (Full)
447,07/21/2015,"David A Perdue , Jr",EBAY,"$1,001 - $15,000",Sale (Full)
448,07/20/2015,"David A Perdue , Jr",CVC,"$1,001 - $15,000",Sale (Partial)
449,07/20/2015,"David A Perdue , Jr",WOOF,"$1,001 - $15,000",Sale (Partial)
450,07/17/2015,"David A Perdue , Jr",EBAY,"$15,001 - $50,000",Sale (Partial)
451,07/17/2015,"David A Perdue , Jr",PKI,"$1,001 - $15,000",Sale (Partial)
452,07/17/2015,"David A Perdue , Jr",WPX,"$1,001 - $15,000",Purchase
453,07/17/2015,"David A Perdue , Jr",PKI,"$1,001 - $15,000",Sale (Partial)
454,07/16/2015,"David A Perdue , Jr",CVC,"$1,001 - $15,000",Sale (Partial)
455,07/14/2015,"David A Perdue , Jr",CVC,"$1,001 - $15,000",Sale (Partial)
456,07/13/2015,"David A Perdue , Jr",DVN,"$1,001 - $15,000",Purchase
457,07/13/2015,"David A Perdue , Jr",AAN,"$1,001 - $15,000",Sale (Partial)
458,07/09/2015,"David A Perdue , Jr",AAN,"$1,001 - $15,000",Sale (Partial)
459,07/08/2015,"David A Perdue , Jr",AAN,"$1,001 - $15,000",Sale (Partial)
460,07/07/2015,"David A Perdue , Jr",CVC,"$1,001 - $15,000",Sale (Partial)
461,06/29/2015,"David A Perdue , Jr",DISCA,"$1,001 - $15,000",Purchase
462,06/29/2015,"David A Perdue , Jr",CBS,"$1,001 - $15,000",Purchase
463,07/15/2015,James M Inhofe,FANG,"$50,001 - $100,000",Purchase
464,07/21/2015,Shelley M Capito,ABT,"$1,001 - $15,000",Purchase
465,07/06/2015,John Hoeven,KHC,"$250,001 - $500,000",Exchange
466,07/06/2015,John Hoeven,KRFT,"$250,001 - $500,000",Exchange
467,07/20/2015,James M Inhofe,CLR,"$15,001 - $50,000",Purchase
468,07/21/2015,Thomas R Carper,NWN,"$1,001 - $15,000",Purchase
469,07/29/2015,John F Reed,FEYE,"$1,001 - $15,000",Purchase
470,11/13/2014,Sheldon Whitehouse,PEP,"$1,001 - $15,000",Purchase
471,11/13/2014,Sheldon Whitehouse,T,"$15,001 - $50,000",Sale (Partial)
472,11/13/2014,Sheldon Whitehouse,PRU,"$1,001 - $15,000",Purchase
473,11/13/2014,Sheldon Whitehouse,M,"$1,001 - $15,000",Purchase
474,11/10/2014,Sheldon Whitehouse,DHR,"$1,001 - $15,000",Sale (Full)
475,11/10/2014,Sheldon Whitehouse,F,"$1,001 - $15,000",Sale (Full)
476,11/10/2014,Sheldon Whitehouse,DHR,"$15,001 - $50,000",Sale (Partial)
477,11/10/2014,Sheldon Whitehouse,BABA,"$15,001 - $50,000",Purchase
478,11/10/2014,Sheldon Whitehouse,F,"$1,001 - $15,000",Sale (Full)
479,10/02/2014,Sheldon Whitehouse,QQQ,"$1,001 - $15,000",Purchase
480,10/14/2014,Sheldon Whitehouse,SBUX,"$1,001 - $15,000",Purchase
481,10/02/2014,Sheldon Whitehouse,SBUX,"$1,001 - $15,000",Purchase
482,10/15/2014,Sheldon Whitehouse,COF,"$15,001 - $50,000",Sale (Full)
483,10/14/2014,Sheldon Whitehouse,BMY,"$1,001 - $15,000",Purchase
484,10/14/2014,Sheldon Whitehouse,CY,"$1,001 - $15,000",Purchase
485,10/07/2014,Sheldon Whitehouse,TRIP,"$1,001 - $15,000",Purchase
486,10/07/2014,Sheldon Whitehouse,UL,"$1,001 - $15,000",Purchase
487,10/02/2014,Sheldon Whitehouse,KORS,"$1,001 - $15,000",Purchase
488,10/02/2014,Sheldon Whitehouse,YUM,"$15,001 - $50,000",Sale (Full)
489,10/02/2014,Sheldon Whitehouse,M,"$1,001 - $15,000",Purchase
490,10/02/2014,Sheldon Whitehouse,A,"$1,001 - $15,000",Purchase
491,10/02/2014,Sheldon Whitehouse,UL,"$1,001 - $15,000",Purchase
492,05/27/2015,Sheldon Whitehouse,KORS,"$1,001 - $15,000",Sale (Full)
493,05/27/2015,Sheldon Whitehouse,AMGN,"$1,001 - $15,000",Purchase
494,05/27/2015,Sheldon Whitehouse,BAC,"$15,001 - $50,000",Purchase
495,05/18/2015,Sheldon Whitehouse,CY,"$15,001 - $50,000",Sale (Full)
496,05/18/2015,Sheldon Whitehouse,RTN,"$1,001 - $15,000",Sale (Full)
497,05/07/2015,Sheldon Whitehouse,PCAR,"$1,001 - $15,000",Sale (Full)
498,05/07/2015,Sheldon Whitehouse,PRU,"$1,001 - $15,000",Sale (Full)
499,05/27/2015,Sheldon Whitehouse,FEYE,"$1,001 - $15,000",Purchase
500,05/27/2015,Sheldon Whitehouse,MRK,"$1,001 - $15,000",Purchase
501,05/27/2015,Sheldon Whitehouse,TU,"$15,001 - $50,000",Sale (Full)
502,05/07/2015,Sheldon Whitehouse,NFLX,"$15,001 - $50,000",Purchase
503,05/07/2015,Sheldon Whitehouse,BIIB,"$15,001 - $50,000",Purchase
504,04/29/2014,Sheldon Whitehouse,CMRE,"$1,001 - $15,000",Purchase
505,04/29/2014,Sheldon Whitehouse,GOOGL,"$1,001 - $15,000",Purchase
506,04/29/2014,Sheldon Whitehouse,CVS,"$1,001 - $15,000",Purchase
507,04/29/2014,Sheldon Whitehouse,GIS,"$15,001 - $50,000",Sale (Partial)
508,04/17/2014,Sheldon Whitehouse,CVS,"$1,001 - $15,000",Sale (Partial)
509,04/17/2014,Sheldon Whitehouse,STT,"$1,001 - $15,000",Sale (Partial)
510,04/17/2014,Sheldon Whitehouse,ESRX,"$1,001 - $15,000",Purchase
511,04/17/2014,Sheldon Whitehouse,DIS,"$15,001 - $50,000",Sale (Partial)
512,04/29/2014,Sheldon Whitehouse,EBAY,"$15,001 - $50,000",Sale (Full)
513,04/29/2014,Sheldon Whitehouse,JPM,"$1,001 - $15,000",Purchase
514,04/29/2014,Sheldon Whitehouse,KORS,"$1,001 - $15,000",Purchase
515,04/29/2014,Sheldon Whitehouse,ESRX,"$1,001 - $15,000",Purchase
516,04/29/2014,Sheldon Whitehouse,UTX,"$15,001 - $50,000",Purchase
517,05/09/2014,Sheldon Whitehouse,VDC,"$1,001 - $15,000",Purchase
518,05/09/2014,Sheldon Whitehouse,ETN,"$1,001 - $15,000",Purchase
519,05/09/2014,Sheldon Whitehouse,HMC,"$1,001 - $15,000",Sale (Full)
520,05/09/2014,Sheldon Whitehouse,XLNX,"$15,001 - $50,000",Sale (Full)
521,03/13/2014,Sheldon Whitehouse,JPJQL,"$15,001 - $50,000",Purchase
522,03/13/2014,Sheldon Whitehouse,GE,"$1,001 - $15,000",Sale (Partial)
523,03/13/2014,Sheldon Whitehouse,AAPL,"$1,001 - $15,000",Sale (Partial)
524,03/13/2014,Sheldon Whitehouse,KO,"$1,001 - $15,000",Sale (Partial)
525,03/13/2014,Sheldon Whitehouse,VFC,"$1,001 - $15,000",Sale (Partial)
526,02/19/2014,Sheldon Whitehouse,ORCL,"$1,001 - $15,000",Purchase
527,02/19/2014,Sheldon Whitehouse,VAR,"$15,001 - $50,000",Sale (Full)
528,02/19/2014,Sheldon Whitehouse,TWX,"$1,001 - $15,000",Purchase
529,02/19/2014,Sheldon Whitehouse,JPM,"$1,001 - $15,000",Purchase
530,03/13/2014,Sheldon Whitehouse,VFC,"$1,001 - $15,000",Sale (Partial)
531,03/13/2014,Sheldon Whitehouse,BEAV,"$15,001 - $50,000",Purchase
532,02/25/2014,Sheldon Whitehouse,DHR,"$1,001 - $15,000",Sale (Partial)
533,02/25/2014,Sheldon Whitehouse,PANW,"$1,001 - $15,000",Purchase
534,02/25/2014,Sheldon Whitehouse,QLIK,"$1,001 - $15,000",Purchase
535,02/19/2014,Sheldon Whitehouse,V,"$15,001 - $50,000",Purchase
536,02/19/2014,Sheldon Whitehouse,EL,"$1,001 - $15,000",Purchase
537,02/19/2014,Sheldon Whitehouse,ACE,"$1,001 - $15,000",Purchase
538,02/19/2014,Sheldon Whitehouse,CLX,"$15,001 - $50,000",Sale (Full)
539,06/18/2014,Sheldon Whitehouse,KLXI,"$1,001 - $15,000",Purchase
540,03/13/2014,Sheldon Whitehouse,KLXI,"$1,001 - $15,000",Purchase
541,06/18/2014,Sheldon Whitehouse,KLXI,"$1,001 - $15,000",Purchase
542,03/13/2014,Sheldon Whitehouse,KLXI,"$1,001 - $15,000",Purchase
543,06/18/2014,Sheldon Whitehouse,KLXI,"$1,001 - $15,000",Purchase
544,03/13/2014,Sheldon Whitehouse,KLXI,"$1,001 - $15,000",Purchase
545,03/13/2014,Sheldon Whitehouse,JPJQL,"$15,001 - $50,000",Purchase
546,03/13/2014,Sheldon Whitehouse,GE,"$1,001 - $15,000",Sale (Partial)
547,03/13/2014,Sheldon Whitehouse,AAPL,"$1,001 - $15,000",Sale (Partial)
548,03/13/2014,Sheldon Whitehouse,KO,"$1,001 - $15,000",Sale (Partial)
549,03/13/2014,Sheldon Whitehouse,VFC,"$1,001 - $15,000",Sale (Partial)
550,02/19/2014,Sheldon Whitehouse,ORCL,"$1,001 - $15,000",Purchase
551,02/19/2014,Sheldon Whitehouse,VAR,"$15,001 - $50,000",Sale (Full)
552,02/19/2014,Sheldon Whitehouse,TWX,"$1,001 - $15,000",Purchase
553,02/19/2014,Sheldon Whitehouse,JPM,"$1,001 - $15,000",Purchase
554,03/13/2014,Sheldon Whitehouse,VFC,"$1,001 - $15,000",Sale (Partial)
555,03/13/2014,Sheldon Whitehouse,BEAV,"$15,001 - $50,000",Purchase
556,02/25/2014,Sheldon Whitehouse,DHR,"$1,001 - $15,000",Sale (Partial)
557,02/25/2014,Sheldon Whitehouse,PANW,"$1,001 - $15,000",Purchase
558,02/25/2014,Sheldon Whitehouse,QLIK,"$1,001 - $15,000",Purchase
559,02/19/2014,Sheldon Whitehouse,V,"$15,001 - $50,000",Purchase
560,02/19/2014,Sheldon Whitehouse,EL,"$1,001 - $15,000",Purchase
561,02/19/2014,Sheldon Whitehouse,ACE,"$1,001 - $15,000",Purchase
562,02/19/2014,Sheldon Whitehouse,CLX,"$15,001 - $50,000",Sale (Full)
563,03/13/2014,Sheldon Whitehouse,JPM,"$15,001 - $50,000",Purchase
564,03/13/2014,Sheldon Whitehouse,GE,"$1,001 - $15,000",Sale (Partial)
565,03/13/2014,Sheldon Whitehouse,AAPL,"$1,001 - $15,000",Sale (Partial)
566,03/13/2014,Sheldon Whitehouse,KO,"$1,001 - $15,000",Sale (Partial)
567,03/13/2014,Sheldon Whitehouse,VFC,"$1,001 - $15,000",Sale (Partial)
568,02/19/2014,Sheldon Whitehouse,ORCL,"$1,001 - $15,000",Purchase
569,02/19/2014,Sheldon Whitehouse,VAR,"$15,001 - $50,000",Sale (Full)
570,02/19/2014,Sheldon Whitehouse,TWX,"$1,001 - $15,000",Purchase
571,02/19/2014,Sheldon Whitehouse,JPM,"$1,001 - $15,000",Purchase
572,03/13/2014,Sheldon Whitehouse,VFC,"$1,001 - $15,000",Sale (Partial)
573,03/13/2014,Sheldon Whitehouse,BEAV,"$15,001 - $50,000",Purchase
574,02/25/2014,Sheldon Whitehouse,DHR,"$1,001 - $15,000",Sale (Partial)
575,02/25/2014,Sheldon Whitehouse,PANW,"$1,001 - $15,000",Purchase
576,02/25/2014,Sheldon Whitehouse,QLIK,"$1,001 - $15,000",Purchase
577,02/19/2014,Sheldon Whitehouse,V,"$15,001 - $50,000",Purchase
578,02/19/2014,Sheldon Whitehouse,EL,"$1,001 - $15,000",Purchase
579,02/19/2014,Sheldon Whitehouse,ACE,"$1,001 - $15,000",Purchase
580,02/19/2014,Sheldon Whitehouse,CLX,"$15,001 - $50,000",Sale (Full)
581,06/18/2014,Sheldon Whitehouse,KLXI,"$1,001 - $15,000",Purchase
582,03/13/2014,Sheldon Whitehouse,KLXI,"$1,001 - $15,000",Purchase
583,07/08/2015,William Cassidy,OXY,"$1,001 - $15,000",Purchase
584,07/16/2015,William Cassidy,NBL,"$1,001 - $15,000",Purchase
585,07/27/2015,Pat Roberts,BIDU,"$1,001 - $15,000",Purchase
586,07/27/2015,Pat Roberts,AAPL,"$1,001 - $15,000",Purchase
587,07/24/2015,Pat Roberts,AAPL,"$1,001 - $15,000",Purchase
588,07/13/2015,Pat Roberts,SBUX.SW,"$1,001 - $15,000",Purchase
589,07/02/2015,Pat Roberts,CELG,"$1,001 - $15,000",Sale (Full)
590,12/17/2014,Patrick J Toomey,PFS,"$1,001 - $15,000",Sale (Partial)
591,12/18/2014,Patrick J Toomey,T,"$15,001 - $50,000",Purchase
592,12/18/2014,Patrick J Toomey,PFS,"$1,001 - $15,000",Sale (Partial)
593,12/18/2014,Patrick J Toomey,ESV,"$15,001 - $50,000",Purchase
594,09/04/2014,Patrick J Toomey,IJH,"$1,001 - $15,000",Sale (Partial)
595,09/04/2014,Patrick J Toomey,RSP,"$1,001 - $15,000",Purchase
596,09/02/2014,Patrick J Toomey,IDV,"$15,001 - $50,000",Sale (Partial)
597,09/02/2014,Patrick J Toomey,IXP,"$15,001 - $50,000",Purchase
598,09/02/2014,Patrick J Toomey,SDY,"$15,001 - $50,000",Purchase
599,09/02/2014,Patrick J Toomey,AMLP,"$1,001 - $15,000",Purchase
600,09/02/2014,Patrick J Toomey,DWX,"$15,001 - $50,000",Sale (Partial)
601,09/02/2014,Patrick J Toomey,ILF,"$1,001 - $15,000",Purchase
602,09/02/2014,Patrick J Toomey,EPP,"$1,001 - $15,000",Sale (Partial)
603,08/27/2015,William Cassidy,IHE,"$1,001 - $15,000",Purchase
604,08/27/2015,William Cassidy,CAT,"$1,001 - $15,000",Purchase
605,08/25/2015,Thomas R Carper,GAS,"$1,001 - $15,000",Sale (Full)
606,08/25/2015,Thomas R Carper,AEE,"$1,001 - $15,000",Purchase
607,08/04/2015,Sheldon Whitehouse,GE,"$1,001 - $15,000",Purchase
608,08/04/2015,Sheldon Whitehouse,BIIB,"$1,001 - $15,000",Purchase
609,08/10/2015,Sheldon Whitehouse,KO,"$1,001 - $15,000",Purchase
610,08/10/2015,Sheldon Whitehouse,BIIB,"$1,001 - $15,000",Purchase
611,08/10/2015,Sheldon Whitehouse,BIIB,"$1,001 - $15,000",Purchase
612,08/04/2015,Sheldon Whitehouse,BIIB,"$1,001 - $15,000",Purchase
613,08/04/2015,Sheldon Whitehouse,WFC,"$1,001 - $15,000",Purchase
614,08/04/2015,Sheldon Whitehouse,VZ,"$1,001 - $15,000",Purchase
615,07/15/2015,Sheldon Whitehouse,NFLX,"$1,001 - $15,000",Purchase
616,08/04/2015,James M Inhofe,QCOM,"$50,001 - $100,000",Sale (Partial)
617,03/13/2014,Sheldon Whitehouse,JPM,"$15,001 - $50,000",Purchase
618,03/13/2014,Sheldon Whitehouse,GE,"$1,001 - $15,000",Sale (Partial)
619,03/13/2014,Sheldon Whitehouse,AAPL,"$1,001 - $15,000",Sale (Partial)
620,03/13/2014,Sheldon Whitehouse,KO,"$1,001 - $15,000",Sale (Partial)
621,03/13/2014,Sheldon Whitehouse,VFC,"$1,001 - $15,000",Sale (Partial)
622,02/19/2014,Sheldon Whitehouse,ORCL,"$1,001 - $15,000",Purchase
623,02/19/2014,Sheldon Whitehouse,VAR,"$15,001 - $50,000",Sale (Full)
624,02/19/2014,Sheldon Whitehouse,TWX,"$1,001 - $15,000",Purchase
625,02/19/2014,Sheldon Whitehouse,JPM,"$1,001 - $15,000",Purchase
626,03/13/2014,Sheldon Whitehouse,VFC,"$1,001 - $15,000",Sale (Partial)
627,03/13/2014,Sheldon Whitehouse,BEAV,"$15,001 - $50,000",Purchase
628,02/25/2014,Sheldon Whitehouse,DHR,"$1,001 - $15,000",Sale (Partial)
629,02/25/2014,Sheldon Whitehouse,PANW,"$1,001 - $15,000",Purchase
630,02/25/2014,Sheldon Whitehouse,QLIK,"$1,001 - $15,000",Purchase
631,02/19/2014,Sheldon Whitehouse,V,"$15,001 - $50,000",Purchase
632,02/19/2014,Sheldon Whitehouse,EL,"$1,001 - $15,000",Purchase
633,02/19/2014,Sheldon Whitehouse,ACE,"$1,001 - $15,000",Purchase
634,02/19/2014,Sheldon Whitehouse,CLX,"$15,001 - $50,000",Sale (Full)
635,08/07/2015,James M Inhofe,DISCK,"$50,001 - $100,000",Sale (Partial)
636,09/02/2015,"David A Perdue , Jr",AAN,"$1,001 - $15,000",Sale (Partial)
637,09/02/2015,"David A Perdue , Jr",GLW,"$1,001 - $15,000",Purchase
638,09/02/2015,"David A Perdue , Jr",BK,"$1,001 - $15,000",Sale (Partial)
639,09/01/2015,"David A Perdue , Jr",BK,"$1,001 - $15,000",Sale (Partial)
640,09/01/2015,"David A Perdue , Jr",GLW,"$1,001 - $15,000",Purchase
641,08/31/2015,"David A Perdue , Jr",CIT,"$1,001 - $15,000",Sale (Partial)
642,08/31/2015,"David A Perdue , Jr",BK,"$1,001 - $15,000",Sale (Partial)
643,08/31/2015,"David A Perdue , Jr",DVN,"$1,001 - $15,000",Purchase
644,08/28/2015,"David A Perdue , Jr",BAX,"$1,001 - $15,000",Purchase
645,08/28/2015,"David A Perdue , Jr",CIT,"$1,001 - $15,000",Sale (Partial)
646,08/28/2015,"David A Perdue , Jr",GLW,"$1,001 - $15,000",Purchase
647,08/27/2015,"David A Perdue , Jr",AAN,"$1,001 - $15,000",Sale (Partial)
648,08/27/2015,"David A Perdue , Jr",CIT,"$1,001 - $15,000",Sale (Partial)
649,08/27/2015,"David A Perdue , Jr",BAX,"$1,001 - $15,000",Purchase
650,08/27/2015,"David A Perdue , Jr",BAX,"$1,001 - $15,000",Purchase
651,08/27/2015,"David A Perdue , Jr",DVN,"$1,001 - $15,000",Purchase
652,08/27/2015,"David A Perdue , Jr",GLW,"$1,001 - $15,000",Purchase
653,08/26/2015,"David A Perdue , Jr",CIT,"$1,001 - $15,000",Sale (Partial)
654,08/26/2015,"David A Perdue , Jr",BAX,"$1,001 - $15,000",Purchase
655,08/25/2015,"David A Perdue , Jr",PG,"$15,001 - $50,000",Purchase
656,08/25/2015,"David A Perdue , Jr",CIT,"$1,001 - $15,000",Sale (Partial)
657,08/25/2015,"David A Perdue , Jr",BAX,"$1,001 - $15,000",Purchase
658,08/25/2015,"David A Perdue , Jr",DE,"$1,001 - $15,000",Sale (Partial)
659,08/25/2015,"David A Perdue , Jr",AAN,"$1,001 - $15,000",Sale (Partial)
660,08/24/2015,"David A Perdue , Jr",QCOM,"$1,001 - $15,000",Purchase
661,08/24/2015,"David A Perdue , Jr",IP,"$15,001 - $50,000",Purchase
662,08/24/2015,"David A Perdue , Jr",PSX,"$1,001 - $15,000",Purchase
